image,image_url,product_id,title,color,fit,pattern,material,price,rating,category,product_url,wear_type
female_00340.webp,https://assets.newme.asia/wp-content/uploads/2026/06/261431565a44a99f/NM-PRC-464-SKT-26-JUN-34887-WHITE(1).webp,10996166,White Polka Dot Lace Midi Skirt,,,,,1299,4.5,Bottoms,https://newme.asia/product/white-polka-dot-lace-midi-skirt,bottom wear
female_00341.webp,https://assets.newme.asia/wp-content/uploads/2026/05/22083405af477380/NM-PRC-438-SHO-26-MAY-33624-BLACK(1).webp,10586692,Black High Rise Geometric Shorts,,,,,799,4.8,Bottoms,https://newme.asia/product/black-high-rise-geometric-shorts,bottom wear
female_00342.webp,https://assets.newme.asia/wp-content/uploads/2026/04/281031074b4b2afb/NM-IN-56-TRS-25-DEC-28327-WHITE(0).webp,10222552,White Striped Drawstring Balloon Pants,,,Striped,,849,5.0,Bottoms,https://newme.asia/product/white-striped-drawstring-balloon-pants-2,bottom wear
female_00343.webp,https://assets.newme.asia/wp-content/uploads/2026/04/18092408f353a4dd/NM-IN-56-TRS-25-DEC-27877-BLUE(0).webp,10062148,Multi-Colour Set Of 3 Mid-Rise Pants,,,,,1999,4.7,Bottoms,https://newme.asia/product/multi-colour-set-of-3-mid-rise-pants,bottom wear
female_00344.webp,https://assets.newme.asia/wp-content/uploads/2025/12/310716049ef652ca/NM-PRC-402-JNS-25-DEC-29423-DARKBLUE(1).webp,8879423,Dark Blue Mid Rise Wide Leg Jeans,,Wide Leg,,,1449,4.8,Bottoms,https://newme.asia/product/dark-blue-mid-rise-wide-leg-jeans-121,bottom wear
female_00345.webp,https://assets.newme.asia/wp-content/uploads/2026/04/180924021a23b131/NM-IN-56-SKT-25-DEC-29183-BLACK(0).webp,10062166,Black Rhinestone Mid-Rise Maxi Skirt,,,,,999,5.0,Bottoms,https://newme.asia/product/black-rhinestone-mid-rise-maxi-skirt,bottom wear
female_00346.webp,https://assets.newme.asia/wp-content/uploads/2026/03/251145400ca0ef50/NM-IN-56-SKT-25-DEC-29223-MAROON(0).webp,9835786,Maroon Polka Dot High-Rise Pants,,,,,1199,4.4,Bottoms,https://newme.asia/product/maroon-polka-dot-high-rise-pants,bottom wear
female_00347.webp,https://assets.newme.asia/wp-content/uploads/2026/05/111144401900e76b/NM-PRC-427-TRS-26-MAR-31593-LIGHTYELLOW(1).webp,10452165,Light Yellow Mid Rise Pleated Trousers,"Lightyellow, Green, Light Blue, Lightpink, Beige, Darkbrown",,,,1199,5.0,Bottoms,https://newme.asia/product/light-yellow-mid-rise-pleated-trousers,bottom wear
female_00348.webp,https://assets.newme.asia/wp-content/uploads/2026/05/2208231597533a08/NM-PRC-345-TRS-26-MAY-33665-BLUE(1).webp,10585043,Blue High-Rise Bootcut Pants,,,,,899,4.5,Bottoms,https://newme.asia/product/blue-high-rise-bootcut-pants-4,bottom wear
female_00349.webp,https://assets.newme.asia/wp-content/uploads/2026/07/101105060642afca/NM-PRC-455-TRS-26-JUN-34358-PINK(1).webp,10784740,Pink Leopard Print Flared Pants,,Flare,,,999,4.7,Bottoms,https://newme.asia/product/pink-leopard-print-flared-pants,bottom wear
female_00350.webp,https://assets.newme.asia/wp-content/uploads/2026/05/15091425c23aa678/NM-IN-56-TRS-25-DEC-29430-CREAM(0).webp,10493281,Cream Solid Wide-Leg Pants,,,Solid,,1249,4.5,Bottoms,https://newme.asia/product/cream-solid-wide-leg-pants-2,bottom wear
female_00351.webp,https://assets.newme.asia/wp-content/uploads/2025/07/301340068f619116/NM-PRC-25-TRS-25-MAR-14929-LIGHTGREY(1).webp,4890900,Light Grey Bootcut Fit Trackpant,,,,,799,4.8,Bottoms,https://newme.asia/product/light-grey-bootcut-fit-trackpant,bottom wear
female_00352.webp,https://assets.newme.asia/wp-content/uploads/2026/04/131242303ddf43db/NM-IN-56-SKT-26-JAN-29989-BLACK(0).webp,10013933,Black Colourblocked High Rise Mermaid Maxi Skirt,,,,,1149,4.4,Bottoms,https://newme.asia/product/black-colourblocked-high-rise-mermaid-maxi-skirt-2,bottom wear
female_00353.webp,https://assets.newme.asia/wp-content/uploads/2025/07/111356363d9f2697/NM-PRC-194-TRS-25-JUL-20741-BROWN(1).webp,7013099,Brown Solid High Rise Leggings,"Brown, White, Pink, Mauve",,Solid,,599,4.6,Bottoms,https://newme.asia/product/brown-solid-high-rise-leggings,bottom wear
female_00354.webp,https://assets.newme.asia/wp-content/uploads/2026/04/230635054a17eaa7/NM-IN-56-TRS-24-AUG-8481-BLACK(0).webp,3436222,Black Bow Detail Track Pants,"Black, Khaki",,,,1349,5.0,Bottoms,https://newme.asia/product/black-bow-detail-track-pants-2,bottom wear
female_00355.webp,https://assets.newme.asia/wp-content/uploads/2026/07/0706132221998d86/NM-PRC-408-TRS-26-JUN-34366-BEIGE(1).webp,10784734,Beige High-Rise Wrap Pants,,,,,1049,4.6,Bottoms,https://newme.asia/product/beige-high-rise-wrap-pants,bottom wear
female_00356.webp,https://assets.newme.asia/wp-content/uploads/2025/08/23112526e77cf135/NM-PRC-344-SHO-25-AUG-24053-PURPLE(1).webp,7455052,Lilac Solid High Rise Sports Shorts,,,Solid,,499,4.5,Bottoms,https://newme.asia/product/purple-solid-high-rise-sports-shorts,bottom wear
female_00357.webp,https://assets.newme.asia/wp-content/uploads/2025/08/16074006195c4b78/NM-PRC-343-TRS-25-AUG-23950-BLUE(1).webp,7393865,Blue Solid High Rise Leggings,"Blue, Lightpink, Grey, Lightbrown, Mauve, Lightgreen, Light Blue",,Solid,,699,4.8,Bottoms,https://newme.asia/product/blue-solid-high-rise-leggings-2,bottom wear
female_00358.webp,https://assets.newme.asia/wp-content/uploads/2025/05/18100154a982d794/NM-IN-56-SKT-25-MAR-16062-WHITE_(1).webp,6162248,White Solid Tiered Skirt,"White, Lilac",,Solid,,699,4.9,Bottoms,https://newme.asia/product/white-solid-tiered-skirt-2,bottom wear
female_00359.webp,https://assets.newme.asia/wp-content/uploads/2026/06/12065958b6f9b1aa/NM-PRC-461-TRS-26-JUN-34439-LIGHTBLUE(1).webp,10825713,Light Blue Mid-Rise Striped Pants,,,Striped,,949,4.6,Bottoms,https://newme.asia/product/light-blue-mid-rise-striped-pants-4,bottom wear
female_00360.webp,https://assets.newme.asia/wp-content/uploads/2025/05/18084608b4915545/NM-IN-56-SHO-25-MAR-16037-OLIVE_(1).webp,4942517,Olive Solid Paperbag Waist Shorts,,,Solid,,599,4.8,Bottoms,https://newme.asia/product/olive-solid-paperbag-waist-shorts,bottom wear
female_00361.webp,https://assets.newme.asia/wp-content/uploads/2025/08/16074003945a8ae0/NM-PRC-343-TRS-25-AUG-23950-GREY(1).webp,7393798,Grey Solid High Rise Leggings,"Grey, Lightpink, Blue, Lightbrown, Mauve, Lightgreen, Light Blue",,Solid,,699,5.0,Bottoms,https://newme.asia/product/grey-solid-high-rise-leggings-4,bottom wear
female_00362.webp,https://assets.newme.asia/wp-content/uploads/2026/03/1915362640de0e4a/NM-PRC-9998-TRS-26-MAR-31734-BLACK(1).webp,9759830,Black Paw Print High-Rise Pants,,,,,699,4.5,Bottoms,https://newme.asia/product/black-paw-print-high-rise-pants,bottom wear
female_00363.webp,https://assets.newme.asia/wp-content/uploads/2025/08/16074006d0bf9805/NM-PRC-343-TRS-25-AUG-23950-LIGHTBLUE(1).webp,7393854,Light Blue Solid High Rise Leggings,"Light Blue, Lightpink, Grey, Blue, Lightbrown, Mauve, Lightgreen",,Solid,,699,4.6,Bottoms,https://newme.asia/product/light-blue-solid-high-rise-leggings,bottom wear
female_00364.webp,https://assets.newme.asia/wp-content/uploads/2025/08/1607400238f8dfc0/NM-PRC-343-TRS-25-AUG-23950-MAUVE(1).webp,7393819,Mauve Solid High Rise Leggings,"Mauve, Lightpink, Grey, Blue, Lightbrown, Lightgreen, Light Blue",,Solid,,699,5.0,Bottoms,https://newme.asia/product/mauve-solid-high-rise-leggings-2,bottom wear
female_00365.webp,https://assets.newme.asia/wp-content/uploads/2026/04/16130810f68382e7/NM-PRC-374-SHO-26-JAN-29861-MAROON(1).webp,8971525,Wine High Rise Flared Shorts,,Flare,,,899,5.0,Bottoms,https://newme.asia/product/wine-high-rise-flared-shorts,bottom wear
female_00366.webp,https://assets.newme.asia/wp-content/uploads/2025/08/22070929e00bbbb7/NM-IN-56-TRS-24-SEP-9212-PINK_(1).webp,7443146,Pink Solid Mid Rise Tieup Detail Pants,"Pink, Turquoiseblue, Lightgreen, Black, Light Brown, Peach, Blue",,Solid,,799,5.0,Bottoms,https://newme.asia/product/pink-solid-mid-rise-tieup-detail-pants,bottom wear
female_00367.webp,https://assets.newme.asia/wp-content/uploads/2025/08/22070445b84152cb/NM-IN-56-TRS-23-DEC-411-PINK_(1).webp,7442941,Pink Solid Mid Rise Trousers,"Pink, Lightgreen, Black, Blue, Khaki",,Solid,,799,5.0,Bottoms,https://newme.asia/product/pink-solid-mid-rise-trousers,bottom wear
female_00368.webp,https://assets.newme.asia/wp-content/uploads/2025/08/160739582999c7bf/NM-PRC-343-TRS-25-AUG-23950-LIGHTGREEN(1).webp,7393884,Light Green Solid High Rise Leggings,"Lightgreen, Lightpink, Grey, Blue, Lightbrown, Mauve, Light Blue",,Solid,,699,4.5,Bottoms,https://newme.asia/product/light-green-solid-high-rise-leggings,bottom wear
female_00369.webp,https://assets.newme.asia/wp-content/uploads/2025/02/1306185284b53c18/NM-IN-56-SKT-24-JAN-322-GREY(1).webp,1197603,Drawstring Knot Pleated Mini Skirt,,,,,799,4.9,Bottoms,https://newme.asia/product/drawstring-knot-pleated-mini-skirt,bottom wear
female_00370.webp,https://assets.newme.asia/wp-content/uploads/2025/08/22070443b657406f/NM-IN-56-TRS-23-DEC-411-KHAKI_(1).webp,7442891,Khaki Solid Mid Rise Trousers,"Khaki, Lightgreen, Black, Blue, Pink",,Solid,,799,4.4,Bottoms,https://newme.asia/product/khaki-solid-mid-rise-trousers,bottom wear
female_00371.webp,https://assets.newme.asia/wp-content/uploads/2025/05/180958121e875beb/NM-IN-56-TRS-25-MAR-16063-BLUE_(1).webp,6162211,Blue Tie-up Detail Parallel Trouser,"Blue, Mint Green",,,,799,4.4,Bottoms,https://newme.asia/product/waist-tieup-detail-blue-parallel-trouser,bottom wear
female_00372.webp,https://assets.newme.asia/wp-content/uploads/2023/09/26095549/NM-IN-56-TRS-23-APR-220-BROWN-.webp,197712,Corduroy Straight Leg Pants,"Coral, Black, Purple, Green",Straight,,,1199,4.6,Bottoms,https://newme.asia/product/corduroy-straight-leg-pants-6,bottom wear
female_00373.webp,https://assets.newme.asia/wp-content/uploads/2026/03/25141239914de0e5/NM-PRC-428-TRS-26-MAR-32005-BLACK(1).webp,9837709,Black High-Rise Striped Bootcut Pants,,,Striped,,899,4.8,Bottoms,https://newme.asia/product/black-high-rise-striped-bootcut-pants-4,bottom wear
female_00374.webp,https://assets.newme.asia/wp-content/uploads/2025/08/2207044758428c6f/NM-IN-56-TRS-23-DEC-411-BLUE_(1).webp,7442923,Blue Solid Mid Rise Trousers,"Blue, Lightgreen, Black, Khaki, Pink",,Solid,,799,4.4,Bottoms,https://newme.asia/product/blue-solid-mid-rise-trousers,bottom wear
female_00375.webp,https://assets.newme.asia/wp-content/uploads/2026/06/1815163972f065a5/NM-PRC-9997-SKT-26-JUN-34675-WHITE(1).webp,10894109,White Polka Dot Midi Skirt,,,,,1399,4.6,Bottoms,https://newme.asia/product/white-polka-dot-midi-skirt,bottom wear
female_00376.webp,https://assets.newme.asia/wp-content/uploads/2025/08/16073959937df6b3/NM-PRC-343-TRS-25-AUG-23950-LIGHTPINK(1).webp,7393830,Light Pink Solid High Rise Leggings,"Lightpink, Grey, Blue, Lightbrown, Mauve, Lightgreen, Light Blue",,Solid,,699,4.4,Bottoms,https://newme.asia/product/light-pink-solid-high-rise-leggings,bottom wear
female_00377.webp,https://assets.newme.asia/wp-content/uploads/2025/05/18101623847b8ea2/NM-IN-56-SHO-25-APR-16264-OFFWHITE(1).webp,6302856,Floral Print Paperbag Shorts With Side Tieups,,,Floral,,699,5.0,Bottoms,https://newme.asia/product/floral-print-paperbag-shorts-with-side-tieups,bottom wear
female_00378.webp,https://assets.newme.asia/wp-content/uploads/2025/07/221224133887073f/NM-PRC-194-TRS-25-APR-18156-LIGHTBLUE(1).webp,6296344,Light Blue High Rise Leggings,,,,,799,4.5,Bottoms,https://newme.asia/product/light-blue-high-rise-leggings,bottom wear
female_00379.webp,https://assets.newme.asia/wp-content/uploads/2025/05/181001244034e769/NM-IN-56-SHO-25-MAR-16060-OFFWHITE(1).webp,6162242,Off White Solid Paperbag Waist Shorts,,,Solid,,749,5.0,Bottoms,https://newme.asia/product/off-white-solid-paperbag-waist-shorts,bottom wear
female_00380.webp,https://assets.newme.asia/wp-content/uploads/2025/05/18100055d80b4ce1/NM-IN-56-SKT-25-MAR-16062-LILAC_(1).webp,6162236,Lilac Solid Tiered Skirt,"Lilac, White",,Solid,,699,4.7,Bottoms,https://newme.asia/product/lilac-solid-tiered-skirt,bottom wear
female_00381.webp,https://assets.newme.asia/wp-content/uploads/2026/01/22113405bdbff18a/NM-PRC-374-SHO-26-JAN-29838-PINK(1).webp,8971532,Pink High Rise Paperbag Waist Shorts,,,,,799,4.8,Bottoms,https://newme.asia/product/pink-high-rise-paperbag-waist-shorts,bottom wear
female_00382.webp,https://assets.newme.asia/wp-content/uploads/2025/08/22070615f01880b3/NM-IN-56-TRS-24-SEP-9212-PEACH_(1).webp,7442909,Peach Solid Mid Rise Tieup Detail Pants,"Peach, Turquoiseblue, Pink, Lightgreen, Black, Light Brown, Blue",,Solid,,799,4.4,Bottoms,https://newme.asia/product/peach-solid-mid-rise-tieup-detail-pants,bottom wear
female_00383.webp,https://assets.newme.asia/wp-content/uploads/2025/08/16074310b1ac7c3f/NM-PRC-343-TRS-25-AUG-23951-LIGHTBLUE(1).webp,7393969,Light Blue Solid High Rise Leggings,"Light Blue, Dark Blue",,Solid,,799,4.4,Bottoms,https://newme.asia/product/light-blue-solid-high-rise-leggings-2,bottom wear
female_00384.webp,https://assets.newme.asia/wp-content/uploads/2025/08/160743103c199d31/NM-PRC-343-TRS-25-AUG-23951-DARKBLUE(1).webp,7393953,Dark Blue Solid High Rise Leggings,"Dark Blue, Light Blue",,Solid,,799,4.4,Bottoms,https://newme.asia/product/dark-blue-solid-high-rise-leggings-2,bottom wear
female_00385.webp,https://assets.newme.asia/wp-content/uploads/2022/08/25193036/NM-IN-50-SKT-22-JUL-7-RED-1.webp,12764,Slim Fit Short Skirt,,Slim,,,1039,3.5,Bottoms,https://newme.asia/product/slim-fit-short-skirt,bottom wear
female_00386.webp,https://assets.newme.asia/wp-content/uploads/2025/08/2813103383ea75a8/NM-PRC-146-TRS-25-AUG-21442-NAVYBLUE_(1).webp,7497424,Navy Blue Floral High Rise Trousers,,,Floral,,599,5.0,Bottoms,https://newme.asia/product/navy-blue-floral-high-rise-trousers,bottom wear
female_00387.webp,https://assets.newme.asia/wp-content/uploads/2025/08/2207060069aa0cb8/NM-IN-56-TRS-24-SEP-9212-BLUE_(1).webp,7443007,Blue Solid Mid Rise Tieup Detail Pants,"Blue, Turquoiseblue, Pink, Lightgreen, Black, Light Brown, Peach",,Solid,,799,5.0,Bottoms,https://newme.asia/product/blue-solid-mid-rise-tieup-detail-pants,bottom wear
female_00388.webp,https://assets.newme.asia/wp-content/uploads/2026/03/231449141173aead/NM-PRC-345-TRS-26-MAR-31911-BLACK(1).webp,9818787,Black High Rise Wide-Leg Pants,,,,,899,4.8,Bottoms,https://newme.asia/product/black-high-rise-wide-leg-pants-37,bottom wear
female_00389.webp,https://assets.newme.asia/wp-content/uploads/2024/09/2607261436897ae6/NM-PRC-12-TRS-24-SEP-9516-BLUE(1).webp,2885087,Greyish Blue Solid Wide Leg Trousers,,Wide Leg,Solid,,1199,4.0,Bottoms,https://newme.asia/product/greyish-blue-solid-wide-leg-trousers-2,bottom wear
female_00390.webp,https://assets.newme.asia/wp-content/uploads/2026/06/04151005d38bf104/NM-PRC-345-TRS-26-JUN-34334-BLACK(1).webp,10743358,Black Solid High Rise Bootcut Pants,,,Solid,,999,5.0,Bottoms,https://newme.asia/product/black-solid-high-rise-bootcut-pants-106,bottom wear
female_00391.webp,https://assets.newme.asia/wp-content/uploads/2025/08/21132637ec0a236b/NM-PRC-176-JNS-25-AUG-21403-DARKBLUE_(1).webp,7437488,Dark Blue Mid Rise Bootcut Jeans,,,,,1349,4.8,Bottoms,https://newme.asia/product/dark-blue-mid-rise-bootcut-jeans-2,bottom wear
female_00392.webp,https://assets.newme.asia/wp-content/uploads/2026/06/26144238579903da/NM-PRC-339-SKT-26-JUN-35057-BROWN(1).webp,10996464,Brown Ruched Mid Rise Mini Skirt,,,Ruched,,949,4.6,Bottoms,https://newme.asia/product/brown-ruched-mid-rise-mini-skirt,bottom wear
female_00393.webp,https://assets.newme.asia/wp-content/uploads/2025/06/30162748918a3946/NM-PRC-310-TRS-25-JUN-20224-WHITE(1).webp,6923639,White Tieup Wide Leg Pants,"White, Beige",Wide Leg,,,699,4.8,Bottoms,https://newme.asia/product/white-tieup-wide-leg-pants,bottom wear
female_00394.webp,https://assets.newme.asia/wp-content/uploads/2026/01/1309352962dd534a/NM-IN-56-TRS-25-AUG-23898-BLACK(1).webp,9058327,Black Solid High Rise Leggings,,,Solid,,499,4.9,Bottoms,https://newme.asia/product/black-solid-high-rise-leggings-301,bottom wear
female_00395.webp,https://assets.newme.asia/wp-content/uploads/2025/09/19132140ce81e660/NM-PRC-83-TRS-25-SEP-24879-BLACK(1).webp,7691577,Black High Rise Wide-Leg Pants,,,,,799,4.9,Bottoms,https://newme.asia/product/black-high-rise-wide-leg-pants,bottom wear
female_00396.webp,https://assets.newme.asia/wp-content/uploads/2025/10/2111115972eb0f9d/NM-PRC-310-TRS-25-JUN-20224-BEIGE(1).webp,6923719,Beige Tieup Wide Leg Pants,"Beige, White",Wide Leg,,,749,4.7,Bottoms,https://newme.asia/product/beige-tieup-wide-leg-pants,bottom wear
female_00397.webp,https://assets.newme.asia/wp-content/uploads/2025/05/18091420c759d692/NM-PRC-176-TRS-25-MAR-15385-LIGHTGREY(1).webp,5008831,Light Grey Solid Relaxed Trackpants,"Lightgrey, Black",Relaxed,Solid,,999,4.8,Bottoms,https://newme.asia/product/light-grey-solid-relaxed-trackpants,bottom wear
female_00398.webp,https://assets.newme.asia/wp-content/uploads/2026/03/05080315c7b5f521/NM-PRC-392-JNS-26-JAN-30689-BLACK(1).webp,9628250,Black High-Rise Wide-Leg Jeans,,,,,1399,4.8,Bottoms,https://newme.asia/product/black-high-rise-wide-leg-jeans-29,bottom wear
female_00399.webp,https://assets.newme.asia/wp-content/uploads/2026/03/2714174004397467/NM-PRC-442-SKO-26-MAR-32114-BLUE(1).webp,9855174,Blue Floral Wrap Mini Skorts,,,Floral,,649,4.8,Bottoms,https://newme.asia/product/blue-floral-wrap-mini-skorts,bottom wear
female_00400.webp,https://assets.newme.asia/wp-content/uploads/2026/05/081008587e6f339e/NM-IN-56-TRS-26-MAR-31593-LIGHTPINK(0).webp,10421164,Light Pink Mid Rise Pleated Trousers,"Lightpink, Lightyellow, Green, Light Blue, Beige, Darkbrown",,,,1149,4.9,Bottoms,https://newme.asia/product/light-pink-mid-rise-pleated-trousers-4,bottom wear
female_00401.webp,https://assets.newme.asia/wp-content/uploads/2025/12/31071413fe3c1651/NM-PRC-418-JNS-25-DEC-29387-LIGHTBLUE(1).webp,8879378,Light Blue High Wide Leg Slit Jeans,,Wide Leg,,,1449,4.9,Bottoms,https://newme.asia/product/light-blue-high-wide-leg-slit-jeans,bottom wear
female_00402.webp,https://assets.newme.asia/wp-content/uploads/2026/05/15121535040d923b/NM-PRC-345-TRS-26-MAY-33575-BLACK(1).webp,10496158,Black High-Rise Colour-Blocked Pants,,,,,1149,4.4,Bottoms,https://newme.asia/product/black-high-rise-colour-blocked-pants,bottom wear
female_00403.webp,https://assets.newme.asia/wp-content/uploads/2026/02/27132910e2aa4a59/NM-IN-56-JNS-26-FEB-22605-BLUE(0).webp,9577209,Blue Mid Rise Ripped Ombre Jeans,,,,,899,5.0,Bottoms,https://newme.asia/product/blue-mid-rise-ripped-ombre-jeans,bottom wear
female_00404.webp,https://assets.newme.asia/wp-content/uploads/2026/05/18073252923cf0b7/NM-PRC-446-TRS-26-APR-32621-BROWN(1).webp,9927398,Brown Leopard Print Mid Rise Pants,"Brown, Pink",,,,1049,5.0,Bottoms,https://newme.asia/product/brown-leopard-print-mid-rise-pants-16,bottom wear
female_00405.webp,https://assets.newme.asia/wp-content/uploads/2026/06/18150738a1f43c69/NM-PRC-446-TRS-26-JUN-34678-BLACK(1).webp,10893959,Black Mid Rise Cut-Out Pants,,,,,1249,4.7,Bottoms,https://newme.asia/product/black-mid-rise-cut-out-pants,bottom wear
female_00406.webp,https://assets.newme.asia/wp-content/uploads/2026/06/26143224aac7852e/NM-PRC-420-TRS-26-JUN-35040-BLACK(1).webp,10996262,Black High-Rise Lace Pants,"Black, White",,,,1149,4.6,Bottoms,https://newme.asia/product/black-high-rise-lace-pants-2,bottom wear
female_00407.webp,https://assets.newme.asia/wp-content/uploads/2026/01/221129130a385daa/NM-IN-56-TRS-25-NOV-26037-OFFWHITE(1).webp,9178886,Off White Solid High Rise Trousers,,,Solid,,849,5.0,Bottoms,https://newme.asia/product/off-white-solid-high-rise-trousers,bottom wear
female_00408.webp,https://assets.newme.asia/wp-content/uploads/2025/08/081413235e80f742/NM-PRC-94-TRS-25-AUG-23597-BLACK(1).webp,7327668,Black Solid High Rise Pleated Trousers,,,Solid,,1349,5.0,Bottoms,https://newme.asia/product/black-solid-high-rise-pleated-trousers,bottom wear
female_00409.webp,https://assets.newme.asia/wp-content/uploads/2026/06/04150006e9861bdb/NM-PRC-9997-JNS-26-JUN-34229-LIGHTBLUE(1).webp,10743293,Light Blue High-Rise Jeans,,,,,1549,4.5,Bottoms,https://newme.asia/product/light-blue-high-rise-jeans-16,bottom wear
female_00410.webp,https://assets.newme.asia/wp-content/uploads/2026/04/131242132d8cbe86/NM-IN-56-SHO-26-JAN-30304-CREAM(0).webp,10013958,Multi-Color Mid-Rise Set Of 3 Shorts,,,,,949,5.0,Bottoms,https://newme.asia/product/multi-color-mid-rise-set-of-3-shorts-2,bottom wear
female_00411.webp,https://assets.newme.asia/wp-content/uploads/2025/10/030705420d5c2251/NM-IN-56-TRS-23-APR-223-BLACK(1).webp,797960,Drawstring Casual Trousers,"Light Blue, Green, Dark Grey",,,,799,4.7,Bottoms,https://newme.asia/product/drawstring-casual-trousers-11,bottom wear
female_00412.webp,https://assets.newme.asia/wp-content/uploads/2025/09/23125646f8866c1c/NM-IN-56-JNS-25-AUG-21327-BLUE_(1).webp,7726139,Blue Solid Mid Rise Wide Leg Jeans,,Wide Leg,Solid,,949,4.8,Bottoms,https://newme.asia/product/blue-solid-mid-rise-wide-leg-jeans-16,bottom wear
female_00413.webp,https://assets.newme.asia/wp-content/uploads/2026/03/06065315bbabdcda/NM-PRC-345-TRS-26-FEB-30811-BLACK(1).webp,9637019,Black Solid High-Rise Leggings,,,Solid,,599,4.9,Bottoms,https://newme.asia/product/black-solid-high-rise-leggings-436,bottom wear
female_00414.webp,https://assets.newme.asia/wp-content/uploads/2026/05/1111444621606c73/NM-PRC-427-TRS-26-MAR-31593-GREEN(1).webp,10452201,Green Mid Rise Pleated Trousers,"Green, Lightyellow, Light Blue, Lightpink, Beige, Darkbrown",,,,1149,5.0,Bottoms,https://newme.asia/product/green-mid-rise-pleated-trousers,bottom wear
female_00415.webp,https://assets.newme.asia/wp-content/uploads/2024/01/04091115/NM-IN-56-SKT-24-JAN-285-BLUE-1.webp,986852,Frayed Hem Wrap Denim Skirt,,,Denim,Denim,699,4.8,Bottoms,https://newme.asia/product/frayed-hem-wrap-denim-skirt,bottom wear
female_00416.webp,https://assets.newme.asia/wp-content/uploads/2025/07/22173558df3d8b53/NM-PRC-194-SHO-25-MAY-18642-ROSE(1).webp,6398351,Highrise Pink Drawstring Micro Mini Shorts,,,,,799,4.9,Bottoms,https://newme.asia/product/highrise-pink-drawstring-shorts,bottom wear
female_00417.webp,https://assets.newme.asia/wp-content/uploads/2026/01/02152853c098b756/NM-PRC-345-TRS-26-JAN-29630-BROWN(1).webp,8920837,Brown High-Rise Bootcut Trousers,"Brown, Black",,,,799,4.8,Bottoms,https://newme.asia/product/brown-high-rise-bootcut-trousers,bottom wear
female_00418.webp,https://assets.newme.asia/wp-content/uploads/2026/06/041501000da411bc/NM-PRC-446-TRS-26-JUN-34300-BLACK(1).webp,10743312,Black Mid-Rise Studded Pants,,,,,1249,4.5,Bottoms,https://newme.asia/product/black-mid-rise-studded-pants,bottom wear
female_00419.webp,https://assets.newme.asia/wp-content/uploads/2026/06/260713394708690c/NM-PRC-9997-JNS-26-JUN-34216-LIGHTBLUE(1).webp,10752253,Light Blue Solid Mid Rise Jeans,,,Solid,,1699,5.0,Bottoms,https://newme.asia/product/light-blue-solid-mid-rise-jeans-2,bottom wear
female_00420.webp,https://assets.newme.asia/wp-content/uploads/2026/05/22082306b55f116d/NM-PRC-380-TRS-26-MAY-33660-BROWN(1).webp,10585098,Brown Striped Drawstring Trousers,,,Striped,,1099,4.8,Bottoms,https://newme.asia/product/brown-striped-drawstring-trousers,bottom wear
female_00421.webp,https://assets.newme.asia/wp-content/uploads/2026/03/25141240d2ea7a09/NM-PRC-428-SHO-26-MAR-32006-BLACK(1).webp,9837728,Black Ruched Mid-Rise Shorts,,,Ruched,,599,4.8,Bottoms,https://newme.asia/product/black-ruched-mid-rise-shorts,bottom wear
female_00422.webp,https://assets.newme.asia/wp-content/uploads/2026/01/15100040ceeeee76/NM-IN-56-TRS-25-NOV-26734-BLACK(1).webp,9084622,Black High Rise Bootcut Trousers,,,,,799,4.9,Bottoms,https://newme.asia/product/black-high-rise-bootcut-trousers-4,bottom wear
female_00423.webp,https://assets.newme.asia/wp-content/uploads/2026/03/1110541658eb6a64/NM-PRC-427-TRS-26-FEB-31189-BLACK(1).webp,9687576,Black Colour-Blocked Mid-Rise Pants,"Black, Beige",,,,1249,5.0,Bottoms,https://newme.asia/product/black-colour-blocked-mid-rise-pants,bottom wear
female_00424.webp,https://assets.newme.asia/wp-content/uploads/2026/03/06065316884a22b6/NM-PRC-345-TRS-26-FEB-30809-BLACK(1).webp,9637009,Black High Rise Bootcut Leggings,,,,,849,4.8,Bottoms,https://newme.asia/product/black-high-rise-bootcut-leggings-37,bottom wear
female_00425.webp,https://assets.newme.asia/wp-content/uploads/2026/03/121333007f34ab93/NM-PRC-356-SHO-26-FEB-31426-LIGHTBLUE(1).webp,9697531,Light Blue High Rise Ripped Denim Shorts,,,Denim,Denim,1249,5.0,Bottoms,https://newme.asia/product/light-blue-high-rise-ripped-denim-shorts-2,bottom wear
female_00426.webp,https://assets.newme.asia/wp-content/uploads/2026/03/1715264619f2d5a5/NM-PRC-427-SKT-26-MAR-31647-LIGHTGREY(1).webp,9742001,Light Grey High Rise Pleated Skirt,,,,,1249,4.7,Bottoms,https://newme.asia/product/light-grey-high-rise-pleated-skirt,bottom wear
female_00427.webp,https://assets.newme.asia/wp-content/uploads/2025/07/301414221b3d994e/NM-PRC-84-SKT-25-JUL-23448-BROWN(1).webp,7253138,Brown Animal Print Ruffled Midi Skirt,,,,,1099,4.9,Bottoms,https://newme.asia/product/brown-animal-print-ruffled-midi-skirt,bottom wear
female_00428.webp,https://assets.newme.asia/wp-content/uploads/2026/06/04150051525c250a/NM-PRC-345-TRS-26-MAY-34045-GREY(1).webp,10743209,Grey High Rise Leggings,"Grey, Dark Blue",,,,949,4.7,Bottoms,https://newme.asia/product/grey-high-rise-leggings,bottom wear
